time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-02-21T21:21:38.000Z,44.47,18.87,3.1,3.6,ml,,,,1.23,us,usc000ts6i,2021-10-20T18:20:17.026Z,"7 km ESE of Tojši?i, Bosnia and Herzegovina",earthquake,5.2,7.1,,,reviewed,sors,sors
2015-04-12T00:05:32.000Z,43.761,18.569,3.6,4.1,mb,,,,0.81,us,us200025vq,2022-07-28T07:40:33.820Z,"5 km S of Koran, Bosnia and Herzegovina",earthquake,2.2,4.4,0.12,19.0,reviewed,sors,us
